id	biotype	type
WBGene00016280	protein_coding	genic
WBGene00005630	pseudogene	genic
WBGene00005261	protein_coding	genic
WBGene00194830	miRNA	genic
WBGene00016285	protein_coding	genic
WBGene00044602	protein_coding	genic
WBGene00016279	protein_coding	genic
WBGene00005453	protein_coding	genic
WBGene00005455	pseudogene	genic
WBGene00005888	protein_coding	genic
WBGene00005890	protein_coding	genic
WBGene00005884	protein_coding	genic
WBGene00005308	protein_coding	genic
WBGene00005875	pseudogene	genic
WBGene00005869	protein_coding	genic
WBGene00005873	pseudogene	genic
WBGene00005454	protein_coding	genic
WBGene00005889	protein_coding	genic
WBGene00005891	protein_coding	genic
WBGene00005885	protein_coding	genic
WBGene00005309	protein_coding	genic
WBGene00005863	pseudogene	genic
WBGene00005307	pseudogene	genic
WBGene00165274	piRNA	genic
WBGene00005876	protein_coding	genic
WBGene00005870	protein_coding	genic
WBGene00005871	protein_coding	genic
WBGene00005865	protein_coding	genic
WBGene00005864	protein_coding	genic
WBGene00005886	protein_coding	genic
WBGene00005306	pseudogene	genic
WBGene00005305	pseudogene	genic
WBGene00005868	protein_coding	genic
WBGene00005862	protein_coding	genic
WBGene00005867	protein_coding	genic
WBGene00005872	pseudogene	genic
WBGene00005866	protein_coding	genic
WBGene00005861	pseudogene	genic
WBGene00005859	protein_coding	genic
WBGene00005878	pseudogene	genic
WBGene00005883	protein_coding	genic
WBGene00005882	pseudogene	genic
WBGene00219714	lincRNA	genic
WBGene00169108	piRNA	genic
WBGene00019675	protein_coding	genic
WBGene00077758	protein_coding	genic
WBGene00019676	protein_coding	genic
WBGene00019105	protein_coding	genic
WBGene00019104	protein_coding	genic
WBGene00019106	protein_coding	genic
WBGene00005755	protein_coding	genic
WBGene00019107	protein_coding	genic
WBGene00019108	protein_coding	genic
WBGene00045353	miRNA	genic
WBGene00077727	miRNA	genic
WBGene00201230	ncRNA	genic
WBGene00202047	ncRNA	genic
WBGene00019103	protein_coding	genic
WBGene00016855	protein_coding	genic
WBGene00255566	miRNA	genic
WBGene00006271	protein_coding	genic
WBGene00016856	protein_coding	genic
WBGene00016857	protein_coding	genic
WBGene00005400	protein_coding	genic
WBGene00006105	protein_coding	genic
WBGene00016858	protein_coding	genic
WBGene00174961	piRNA	genic
WBGene00016854	pseudogene	genic
WBGene00016853	protein_coding	genic
WBGene00016859	protein_coding	genic
WBGene00016852	protein_coding	genic
WBGene00016851	protein_coding	genic
WBGene00016850	protein_coding	genic
WBGene00016849	protein_coding	genic
WBGene00016860	protein_coding	genic
WBGene00006132	pseudogene	genic
WBGene00016861	protein_coding	genic
WBGene00022263	protein_coding	genic
WBGene00006128	protein_coding	genic
WBGene00006131	protein_coding	genic
WBGene00006130	protein_coding	genic
WBGene00022264	protein_coding	genic
WBGene00022265	protein_coding	genic
WBGene00022262	protein_coding	genic
WBGene00022261	protein_coding	genic
WBGene00022266	protein_coding	genic
WBGene00006269	pseudogene	genic
WBGene00044524	protein_coding	genic
WBGene00022267	protein_coding	genic
WBGene00017174	protein_coding	genic
WBGene00017173	protein_coding	genic
WBGene00017175	protein_coding	genic
WBGene00017172	protein_coding	genic
WBGene00016475	protein_coding	genic
WBGene00016476	protein_coding	genic
WBGene00016477	protein_coding	genic
WBGene00016478	protein_coding	genic
WBGene00016479	protein_coding	genic
WBGene00016480	protein_coding	genic
WBGene00016474	protein_coding	genic
WBGene00016481	protein_coding	genic
WBGene00016483	protein_coding	genic
WBGene00016473	protein_coding	genic
WBGene00016484	protein_coding	genic
WBGene00016472	protein_coding	genic
WBGene00016471	protein_coding	genic
WBGene00016470	pseudogene	genic
WBGene00219768	lincRNA	genic
WBGene00002246	protein_coding	genic
WBGene00022260	protein_coding	genic
WBGene00022259	protein_coding	genic
WBGene00235321	protein_coding	genic
WBGene00022258	protein_coding	genic
WBGene00044525	protein_coding	genic
WBGene00019525	protein_coding	genic
WBGene00174280	piRNA	genic
WBGene00171579	piRNA	genic
WBGene00202009	ncRNA	genic
WBGene00195611	ncRNA	genic
WBGene00000168	protein_coding	genic
WBGene00019526	protein_coding	genic
WBGene00019524	protein_coding	genic
WBGene00019527	protein_coding	genic
WBGene00235094	protein_coding	genic
WBGene00006084	protein_coding	genic
WBGene00005599	protein_coding	genic
WBGene00001771	protein_coding	genic
WBGene00005595	protein_coding	genic
WBGene00202284	ncRNA	genic
WBGene00005596	protein_coding	genic
WBGene00020875	protein_coding	genic
WBGene00006123	pseudogene	genic
WBGene00020877	protein_coding	genic
WBGene00044526	protein_coding	genic
WBGene00020878	protein_coding	genic
WBGene00020874	protein_coding	genic
WBGene00020873	protein_coding	genic
WBGene00020879	protein_coding	genic
WBGene00020880	protein_coding	genic
WBGene00020881	protein_coding	genic
WBGene00020872	protein_coding	genic
WBGene00020882	protein_coding	genic
WBGene00020871	protein_coding	genic
WBGene00167221	piRNA	genic
WBGene00020870	protein_coding	genic
WBGene00020883	protein_coding	genic
WBGene00020869	protein_coding	genic
WBGene00006127	protein_coding	genic
WBGene00018055	protein_coding	genic
WBGene00018057	protein_coding	genic
WBGene00018056	protein_coding	genic
WBGene00018054	protein_coding	genic
WBGene00170353	piRNA	genic
WBGene00006013	protein_coding	genic
WBGene00018058	protein_coding	genic
WBGene00018059	protein_coding	genic
WBGene00219257	miRNA	genic
WBGene00018053	protein_coding	genic
WBGene00018060	protein_coding	genic
WBGene00018061	protein_coding	genic
WBGene00018052	protein_coding	genic
WBGene00018062	protein_coding	genic
WBGene00018063	protein_coding	genic
WBGene00194898	protein_coding	genic
WBGene00015882	protein_coding	genic
WBGene00015883	protein_coding	genic
WBGene00015879	protein_coding	genic
WBGene00015878	protein_coding	genic
WBGene00015884	protein_coding	genic
WBGene00015877	protein_coding	genic
WBGene00015885	protein_coding	genic
WBGene00015876	protein_coding	genic
WBGene00006126	protein_coding	genic
WBGene00015886	protein_coding	genic
WBGene00015436	protein_coding	genic
WBGene00015437	protein_coding	genic
WBGene00015435	protein_coding	genic
WBGene00015434	protein_coding	genic
WBGene00015433	protein_coding	genic
WBGene00006012	protein_coding	genic
WBGene00015438	protein_coding	genic
WBGene00015439	protein_coding	genic
WBGene00219256	miRNA	genic
WBGene00015432	pseudogene	genic
WBGene00015440	protein_coding	genic
WBGene00015441	protein_coding	genic
WBGene00020619	protein_coding	genic
WBGene00020620	protein_coding	genic
WBGene00020622	protein_coding	genic
WBGene00020618	protein_coding	genic
WBGene00020617	protein_coding	genic
WBGene00020616	protein_coding	genic
WBGene00044718	protein_coding	genic
WBGene00020615	protein_coding	genic
WBGene00020614	protein_coding	genic
WBGene00020613	protein_coding	genic
WBGene00020612	protein_coding	genic
WBGene00020611	protein_coding	genic
WBGene00020610	protein_coding	genic
WBGene00020609	protein_coding	genic
WBGene00020623	protein_coding	genic
WBGene00020608	protein_coding	genic
WBGene00020607	protein_coding	genic
WBGene00020624	protein_coding	genic
WBGene00005597	protein_coding	genic
WBGene00000478	protein_coding	genic
WBGene00174026	piRNA	genic
WBGene00195825	ncRNA	genic
WBGene00023017	tRNA	genic
WBGene00017868	protein_coding	genic
WBGene00167632	piRNA	genic
WBGene00017867	protein_coding	genic
WBGene00001781	protein_coding	genic
WBGene00015315	protein_coding	genic
WBGene00044088	protein_coding	genic
WBGene00044089	protein_coding	genic
WBGene00015316	protein_coding	genic
WBGene00003096	protein_coding	genic
WBGene00044090	protein_coding	genic
WBGene00015317	protein_coding	genic
WBGene00015318	protein_coding	genic
WBGene00015575	pseudogene	genic
WBGene00015576	protein_coding	genic
WBGene00015578	protein_coding	genic
WBGene00015577	protein_coding	genic
WBGene00006256	protein_coding	genic
WBGene00006259	protein_coding	genic
WBGene00006257	protein_coding	genic
WBGene00168557	piRNA	genic
WBGene00006258	protein_coding	genic
WBGene00196310	ncRNA	genic
WBGene00044119	pseudogene	genic
WBGene00015574	protein_coding	genic
WBGene00020747	protein_coding	genic
WBGene00006286	protein_coding	genic
WBGene00020746	protein_coding	genic
WBGene00020748	protein_coding	genic
WBGene00003683	pseudogene	genic
WBGene00020749	protein_coding	genic
WBGene00173848	piRNA	genic
WBGene00020750	protein_coding	genic
WBGene00020751	pseudogene	genic
WBGene00020752	protein_coding	genic
WBGene00005877	protein_coding	genic
WBGene00005533	protein_coding	genic
WBGene00001737	protein_coding	genic
WBGene00020756	protein_coding	genic
WBGene00001738	protein_coding	genic
WBGene00001739	protein_coding	genic
WBGene00020755	protein_coding	genic
WBGene00197325	ncRNA	genic
WBGene00020745	protein_coding	genic
WBGene00020744	protein_coding	genic
WBGene00044279	pseudogene	genic
WBGene00020753	protein_coding	genic
WBGene00020754	protein_coding	genic
WBGene00018229	protein_coding	genic
WBGene00018228	protein_coding	genic
WBGene00001736	protein_coding	genic
WBGene00020696	protein_coding	genic
WBGene00023146	tRNA	genic
WBGene00023143	tRNA	genic
WBGene00004422	protein_coding	genic
WBGene00020695	protein_coding	genic
WBGene00023145	tRNA	genic
WBGene00023144	tRNA	genic
WBGene00044705	protein_coding	genic
WBGene00197317	ncRNA	genic
WBGene00005423	protein_coding	genic
WBGene00005422	protein_coding	genic
WBGene00020697	protein_coding	genic
WBGene00020698	protein_coding	genic
WBGene00020699	protein_coding	genic
WBGene00170102	piRNA	genic
WBGene00020700	protein_coding	genic
WBGene00005984	protein_coding	genic
WBGene00005985	pseudogene	genic
WBGene00019098	protein_coding	genic
WBGene00167403	piRNA	genic
WBGene00019099	protein_coding	genic
WBGene00019097	protein_coding	genic
WBGene00005932	protein_coding	genic
WBGene00019100	protein_coding	genic
WBGene00019101	protein_coding	genic
WBGene00006165	protein_coding	genic
WBGene00000062	protein_coding	genic
WBGene00006164	protein_coding	genic
WBGene00044527	protein_coding	genic
WBGene00194902	protein_coding	genic
WBGene00021081	protein_coding	genic
WBGene00021080	protein_coding	genic
WBGene00021079	protein_coding	genic
WBGene00021078	protein_coding	genic
WBGene00003025	protein_coding	genic
WBGene00220102	snoRNA	genic
WBGene00020854	protein_coding	genic
WBGene00219739	lincRNA	genic
WBGene00006096	protein_coding	genic
WBGene00020855	protein_coding	genic
WBGene00023351	pseudogene	genic
WBGene00021480	protein_coding	genic
WBGene00198265	ncRNA	genic
WBGene00021481	protein_coding	genic
WBGene00003479	protein_coding	genic
WBGene00021482	protein_coding	genic
WBGene00000498	protein_coding	genic
WBGene00021479	protein_coding	genic
WBGene00197747	ncRNA	genic
WBGene00021478	protein_coding	genic
WBGene00019964	protein_coding	genic
WBGene00019961	protein_coding	genic
WBGene00019963	protein_coding	genic
WBGene00019962	protein_coding	genic
WBGene00019965	protein_coding	genic
WBGene00019970	protein_coding	genic
WBGene00019969	protein_coding	genic
WBGene00019966	protein_coding	genic
WBGene00019967	protein_coding	genic
WBGene00019968	protein_coding	genic
WBGene00005754	protein_coding	genic
WBGene00005753	protein_coding	genic
WBGene00019179	protein_coding	genic
WBGene00019178	protein_coding	genic
WBGene00019180	protein_coding	genic
WBGene00019177	protein_coding	genic
WBGene00019181	protein_coding	genic
WBGene00018543	protein_coding	genic
WBGene00018539	protein_coding	genic
WBGene00018540	protein_coding	genic
WBGene00018541	protein_coding	genic
WBGene00018544	protein_coding	genic
WBGene00018545	protein_coding	genic
WBGene00018542	protein_coding	genic
WBGene00015900	protein_coding	genic
WBGene00015901	protein_coding	genic
WBGene00015902	protein_coding	genic
WBGene00003714	protein_coding	genic
WBGene00174095	piRNA	genic
WBGene00171486	piRNA	genic
WBGene00015906	protein_coding	genic
WBGene00015903	protein_coding	genic
WBGene00015905	protein_coding	genic
WBGene00015899	protein_coding	genic
WBGene00015898	protein_coding	genic
WBGene00015904	protein_coding	genic
WBGene00006260	protein_coding	genic
WBGene00005404	protein_coding	genic
WBGene00015897	protein_coding	genic
WBGene00020606	protein_coding	genic
WBGene00005952	pseudogene	genic
WBGene00005959	protein_coding	genic
WBGene00005958	protein_coding	genic
WBGene00005957	protein_coding	genic
WBGene00005956	protein_coding	genic
WBGene00005960	pseudogene	genic
WBGene00005955	protein_coding	genic
WBGene00005954	protein_coding	genic
WBGene00005961	pseudogene	genic
WBGene00019473	protein_coding	genic
WBGene00019472	protein_coding	genic
WBGene00196242	ncRNA	genic
WBGene00019471	protein_coding	genic
WBGene00019470	protein_coding	genic
WBGene00202154	ncRNA	genic
WBGene00019469	pseudogene	genic
WBGene00020386	protein_coding	genic
WBGene00235198	snoRNA	genic
WBGene00006274	protein_coding	genic
WBGene00015040	protein_coding	genic
WBGene00194988	snRNA	genic
WBGene00015041	protein_coding	genic
WBGene00194989	snRNA	genic
WBGene00174624	piRNA	genic
WBGene00015042	protein_coding	genic
WBGene00194990	snRNA	genic
WBGene00015043	protein_coding	genic
WBGene00201444	ncRNA	genic
WBGene00022895	snoRNA	genic
WBGene00015044	protein_coding	genic
WBGene00194991	snRNA	genic
WBGene00015045	protein_coding	genic
WBGene00165500	piRNA	genic
WBGene00006141	protein_coding	genic
WBGene00006142	protein_coding	genic
WBGene00015046	protein_coding	genic
WBGene00003769	protein_coding	genic
WBGene00003768	protein_coding	genic
WBGene00003767	protein_coding	genic
WBGene00003766	protein_coding	genic
WBGene00003765	protein_coding	genic
WBGene00019567	protein_coding	genic
WBGene00005953	protein_coding	genic
WBGene00019568	protein_coding	genic
WBGene00019569	protein_coding	genic
WBGene00005234	protein_coding	genic
WBGene00005233	protein_coding	genic
WBGene00005230	protein_coding	genic
WBGene00006107	pseudogene	genic
WBGene00005232	pseudogene	genic
WBGene00005836	protein_coding	genic
WBGene00019566	protein_coding	genic
WBGene00019565	protein_coding	genic
WBGene00019564	protein_coding	genic
WBGene00016786	protein_coding	genic
WBGene00016785	protein_coding	genic
WBGene00077593	protein_coding	genic
WBGene00016788	protein_coding	genic
WBGene00016784	protein_coding	genic
WBGene00016783	protein_coding	genic
WBGene00016782	protein_coding	genic
WBGene00016781	protein_coding	genic
WBGene00005385	protein_coding	genic
WBGene00016789	protein_coding	genic
WBGene00016780	protein_coding	genic
WBGene00017035	protein_coding	genic
WBGene00023264	pseudogene	genic
WBGene00005420	protein_coding	genic
WBGene00017034	protein_coding	genic
WBGene00005421	protein_coding	genic
WBGene00169422	piRNA	genic
WBGene00018190	protein_coding	genic
WBGene00018189	protein_coding	genic
WBGene00005624	protein_coding	genic
WBGene00005623	protein_coding	genic
WBGene00005879	protein_coding	genic
WBGene00194894	protein_coding	genic
WBGene00005881	protein_coding	genic
WBGene00005880	protein_coding	genic
WBGene00020239	protein_coding	genic
WBGene00201049	ncRNA	genic
WBGene00199418	ncRNA	genic
WBGene00020240	protein_coding	genic
WBGene00020241	protein_coding	genic
WBGene00020242	protein_coding	genic
WBGene00020243	protein_coding	genic
WBGene00198140	ncRNA	genic
WBGene00020244	protein_coding	genic
WBGene00197368	ncRNA	genic
WBGene00020238	protein_coding	genic
WBGene00196382	ncRNA	genic
WBGene00020237	protein_coding	genic
WBGene00003647	protein_coding	genic
WBGene00020236	protein_coding	genic
WBGene00044528	protein_coding	genic
WBGene00021554	protein_coding	genic
WBGene00021558	protein_coding	genic
WBGene00196458	ncRNA	genic
WBGene00021557	protein_coding	genic
WBGene00196319	ncRNA	genic
WBGene00043666	protein_coding	genic
WBGene00021556	protein_coding	genic
WBGene00021559	protein_coding	genic
WBGene00021560	protein_coding	genic
WBGene00021555	protein_coding	genic
WBGene00021561	protein_coding	genic
WBGene00003704	protein_coding	genic
WBGene00019276	protein_coding	genic
WBGene00019275	protein_coding	genic
WBGene00019274	protein_coding	genic
WBGene00003747	protein_coding	genic
WBGene00165854	piRNA	genic
WBGene00168939	piRNA	genic
WBGene00172257	piRNA	genic
WBGene00003751	protein_coding	genic
WBGene00005415	protein_coding	genic
WBGene00017107	protein_coding	genic
WBGene00172315	piRNA	genic
WBGene00022528	protein_coding	genic
WBGene00022529	protein_coding	genic
WBGene00018554	protein_coding	genic
WBGene00018555	protein_coding	genic
WBGene00018556	protein_coding	genic
WBGene00018557	protein_coding	genic
WBGene00018553	pseudogene	genic
WBGene00018558	protein_coding	genic
WBGene00018559	protein_coding	genic
